,File,Time,Q
141,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03501.csv,4.7013001e-06,-3.440964919304479e-11
142,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03608.csv,7.0129354e-06,-3.0701903850223694e-11
143,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03614.csv,9.2766352e-06,-4.351441773581629e-11
144,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03614.csv,9.2736352e-06,-4.3441500695817714e-11
145,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03622.csv,1.4441032e-05,-2.6834799402314368e-11
146,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03627.csv,7.0004087e-06,-2.2528815661815653e-11
147,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03653.csv,1.2674408e-05,-9.47210808786586e-13
148,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03697.csv,1.5005386e-06,-4.740148047541632e-11
149,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03697.csv,1.4991386e-06,-4.647439730541627e-11
150,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03697.csv,1.4981386e-06,-4.6151480595416326e-11
