File,Q,pedestal,a,b,lead_index1,lead_index2,raise_time,r2
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02858.csv,-3.2749974071948197e-11,0.0003269460980039,-812815.4090909357,-0.1582592000662223,1513,1523,3.8609269008728034e-09,0.9322716660289454
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02878.csv,-2.8729137635896372e-11,0.0003375498946107,-847537.6772727298,-0.1250552885483033,1632,1642,4.007732053421758e-09,0.9884011650012696
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02881.csv,-4.9208309957041374e-11,0.0003301688293413,-1022779.1758241637,-0.17176871762619972,1581,1595,4.8633519151040996e-09,0.9817698685216043
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02927.csv,-4.445831865304827e-11,0.0002965901337325,-723200.1986584032,-0.08440286458177866,1707,1725,6.725573521701201e-09,0.962965685868681
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02928.csv,-2.595834310602795e-11,0.0002385811944111,-562321.7218137265,-0.08372502594094529,1628,1645,5.158728256437179e-09,0.9656627823047108
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02933.csv,-6.304164567022667e-11,0.0002270417856287,-757211.5214285731,-0.0583933072490164,1808,1822,5.909801028991712e-09,0.9848996778306738
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02949.csv,-4.72083329695486e-11,0.0002631154327345,-980282.7885309549,-0.10230558388925165,1739,1754,5.699535288751188e-09,0.9418755892203496
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02965.csv,-3.6312503461021986e-11,0.0001694486450099,-485836.6374929407,-0.06310420338954184,1676,1698,7.400757041630392e-09,0.9607207035957546
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02977.csv,-4.608334473998096e-11,0.0002403485021956,-1163194.4545454409,-0.12742571948940398,1727,1737,4.3577776544140586e-09,0.9864947403490739
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02980.csv,-4.406247697362774e-11,0.0003191491596806,-631254.822303933,-0.09222846458633095,1634,1651,6.9417027370203225e-09,0.9215179370449703
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03005.csv,-2.2625002725243734e-11,0.000310312703992,-371859.94485294376,-0.05956318788132833,1600,1616,5.938392111758297e-09,0.9478119500226234
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03007.csv,-6.427082247626685e-11,0.0003247629592814,-1098900.3708791179,-0.1855896293717231,1578,1591,5.508366843649901e-09,0.977002306136556
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03010.csv,-2.9729133605190844e-11,0.0003112483427145,-684974.712121233,-0.10746374156231905,1608,1618,4.563179660300193e-09,0.977355498429812
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03016.csv,-4.995831626041344e-11,0.0003104166447105,-878906.1176470455,-0.1329416789638216,1622,1638,5.83110893514853e-09,0.9578018550202083
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03036.csv,-2.887499148681516e-11,0.0002723677688622,-566023.0202205988,-0.09213678714355267,1592,1608,6.056103890887298e-09,0.9115993609105306
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03037.csv,-3.220833105027564e-11,0.0003114562437125,-1003787.8636363645,-0.1439246443129329,1642,1653,3.7781897274899895e-09,0.9863713197717302
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03039.csv,-3.60416369535944e-11,0.0002295367686626,-683950.8626373654,-0.08884505295132482,1677,1690,6.545741309056274e-09,0.882368120855459
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03040.csv,-4.922916637074815e-11,0.0002351505492015,-1047389.5714285808,-0.17720901048384566,1577,1590,4.835626186780821e-09,0.9759075218515754
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03046.csv,-5.5499996904299966e-11,0.0003010603857285,-1053686.3076923082,-0.17673921135890053,1581,1595,5.094032511761732e-09,0.9738850957832718
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03047.csv,-5.737499082333391e-11,0.0001959581081836,-1377840.4545454737,-0.18083444997784787,1673,1684,4.8022733435633164e-09,0.9851782589571827
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03052.csv,-6.154166372998644e-11,0.0002782933984031,-1057406.277472531,-0.03238021080558006,1924,1937,5.058886856155862e-09,0.9691105990642394
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03056.csv,-4.1999987262114514e-11,0.0001675773764471,-784313.7279411678,-0.09575841646830249,1695,1711,6.069925505007588e-09,0.9719657918525901
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03076.csv,-3.866667303768444e-11,0.0002309921904191,-1003787.9090908968,-0.07742640529009573,1808,1819,4.2951879707736775e-09,0.9900649615037466
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03078.csv,-6.658333969507347e-11,0.000264674820958,-1256296.497252754,-0.05971834331527028,1881,1894,4.8463112570005685e-09,0.9629117109140385
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03082.csv,-3.9499989699522565e-11,0.0002498087333333,-710018.4154411872,-0.10952911328760451,1614,1630,5.976159060649221e-09,0.9705984839549711
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03112.csv,-2.6125007112543685e-11,0.0002067698155688,-729349.2159090921,-0.11150664766432895,1618,1630,4.17095101509537e-09,0.9579498300795574
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03117.csv,-3.5458327818366787e-11,0.0002710163081836,-442709.00000000343,-0.07162105750304719,1596,1605,4.352324092229602e-09,0.8989639553412334
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03118.csv,-5.6062500953851775e-11,0.0003901530037924,-1664300.1136363433,-0.2573382345352015,1614,1625,4.069051217113399e-09,0.9741180355534825
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03119.csv,-4.8062487349716855e-11,0.0002720558814371,-73736.19574901836,-0.010741887244835165,1656,1699,4.648523930928876e-08,0.20755278110640563
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03137.csv,-3.52291680907231e-11,0.0003170700163672,-570627.4280219779,-0.07759645045763874,1661,1675,6.50802227640331e-09,0.9333200454282442
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03150.csv,-5.079166716458261e-11,0.000310416656487,-6358.633964398614,-0.0023615034364874166,1643,1695,4.259300567312571e-07,0.0017354345830317142
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03208.csv,-5.664584168225009e-11,0.0003943113606786,-806900.1296992502,-0.11775633685237644,1635,1655,6.74446922021351e-09,0.9645715415566739
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03239.csv,-3.191665596396277e-11,0.0003560545558882,-668402.5791666703,-0.030897041889920138,1884,1893,3.857225757454285e-09,0.9501601171183032
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03241.csv,-3.49791896714092e-11,0.0003917123922155,-1027461.8409090895,-0.1461628584918457,1645,1656,4.0780433364465315e-09,0.9843018389979079
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03257.csv,-5.706247387632355e-11,0.0003142631325349,-1036086.2499999853,-0.1369192657685065,1670,1685,5.67334476838004e-09,0.9765840011744933
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03279.csv,-4.125000979153316e-11,0.0003299609060878,-453530.5876623359,-0.06552282622525131,1639,1660,7.843582818098136e-09,0.972169888593841
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03295.csv,-2.191667329853348e-11,0.0003227877508982,-294185.00000000023,-0.03349793049908574,1717,1731,7.54025596382738e-09,0.8020030823898688
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03304.csv,-4.127083132412417e-11,0.0003768462894211,-797275.60384616,-0.0974671041073517,1695,1709,4.508871228713189e-09,0.9779873790641717
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03305.csv,-4.470832739092168e-11,0.0002396207702594,-1344696.886363659,-0.20533434208832677,1618,1629,4.3268937968181e-09,0.9840296988929562
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03306.csv,-4.2729151640405006e-11,0.0002891051335329,-1236981.6625452712,-0.12675971445638887,1745,1754,3.9272595980366994e-09,0.9812943461104776
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03318.csv,-3.843749737742783e-11,0.0002590610612774,-642999.4852941101,-0.09164906669232326,1644,1660,6.221754356758176e-09,0.9218953771904675
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03347.csv,-3.945833402415268e-11,0.0002051064640718,-697669.404024762,-0.06811800035655326,1758,1776,6.030680358039768e-09,0.9773490788823723
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03351.csv,-6.06875004765628e-11,0.0002838032283433,-956265.3382352884,-0.16028745794619537,1581,1597,5.947138681372299e-09,0.9822446914337011
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03355.csv,-4.760415522372176e-11,0.0002568778884231,-1405885.690559456,-0.2017335095172031,1641,1653,4.266945990716556e-09,0.9672130448043412
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03356.csv,-3.789581428484181e-11,0.000306882052495,-802999.3956043985,-0.1210639187735735,1623,1637,5.133465435417091e-09,0.9795005075230793
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03359.csv,-4.068750101197935e-11,0.000290144708982,-804143.7747252611,-0.12534955084195643,1610,1623,5.1095088917269446e-09,0.9254361830654279
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03384.csv,-5.5479168800471225e-11,0.0003332876155688,-662006.2481202951,-0.07154761129038728,1731,1751,8.272777044031561e-09,0.960330219006957
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03390.csv,-4.1312491124333176e-11,0.0002423237025948,-563295.5730134163,-0.0782820654737369,1651,1669,7.818025159539035e-09,0.8718772785278464
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03398.csv,-2.0083333571645785e-11,0.0003181096085828,-359349.74877450714,-0.0517906963675467,1641,1658,6.39439346960038e-09,0.9348128886486403
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03401.csv,-4.456247232059739e-11,0.0003150948335329,-1279986.5606060575,-0.13877447178313632,1730,1740,4.202184641907156e-09,0.995302726509886
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03408.csv,-4.0854160546482704e-11,0.000269352950499,-416100.6225296453,-0.06276995268017553,1624,1647,8.232341349489695e-09,0.977284481194727
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03415.csv,-4.402082025845888e-11,0.0002125915033932,-1190085.011363628,-0.17704494451764136,1629,1641,4.3106779379032615e-09,0.992753159740448
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03422.csv,-5.6979139394176585e-11,0.0003206046013972,-1053113.5714285732,-0.019141685869880902,1955,1968,4.8742584089525385e-09,0.9877610928266362
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03437.csv,-3.264582943983131e-11,0.0002169577788423,-543811.3566176469,-0.04963945840269035,1772,1789,6.528422365349768e-09,0.9657705881793146
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03444.csv,-2.6104148206332703e-11,0.0002643629356287,-580929.7252747267,-0.09204102131665405,1604,1617,5.45933563135048e-09,0.9314875233101767
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03458.csv,-3.902081116946272e-11,0.0002307842721556,-841346.0763736331,-0.10783330373078902,1680,1694,5.124278271204401e-09,0.9907204338587745
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03463.csv,-4.247915369110608e-11,0.0002813082183632,-802313.2720588375,-0.09850408137137108,1693,1710,5.943292652325526e-09,0.9614371531102895
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03464.csv,-6.35625009890323e-11,0.0003347430275449,-1276327.4313186877,-0.19062781423259761,1627,1640,5.662962531932916e-09,0.9795777843563418
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03537.csv,-4.462500244801146e-11,0.0002353584541916,-915178.9560439665,-0.1196518777266238,1673,1687,5.261212281548548e-09,0.940835746255925
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03547.csv,-3.099999795044981e-11,0.0003038672630738,-299185.4868421046,-0.03946822229425912,1671,1691,8.477783589140623e-09,0.9229632281826626
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03549.csv,-3.3062479563537985e-11,0.0003331836121756,-466579.5343137281,-0.06991261328463028,1625,1642,6.736709732379698e-09,0.9123524244153982
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03331.csv,-3.691666853505416e-11,0.0001997006197604,-617212.9252450975,-0.017756949468378008,1928,1945,6.539760155225912e-09,0.9437562331496778
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03559.csv,-4.2937478014063415e-11,0.0003006445363273,-645950.6296992463,-0.10343118298710731,1600,1620,6.50284315229724e-09,0.9810468914208682
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03561.csv,-3.689582551725163e-11,0.000346594306986,-1060605.8522727294,-0.14348133200035418,1662,1673,3.91657224659615e-09,0.9759020618304397
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03616.csv,-4.4874981642647406e-11,0.0002545908210578,-1258584.6483516383,-0.18400044637771912,1634,1648,5.029726578293346e-09,0.9659409048819578
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03625.csv,-6.485416361440962e-11,0.0002557343702594,-1234217.257575756,-0.14103313969114728,1715,1725,3.6443531060668415e-09,0.9865329059893362
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03632.csv,-3.5999981533964906e-11,0.0002729915220558,-685095.9499999979,-0.10334882837150533,1624,1638,5.369165031036389e-09,0.9693160808625573
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03643.csv,-5.870833807233381e-11,0.0003046989266467,-878140.0073529349,-0.1344520092790026,1617,1633,6.020788367511896e-09,0.9545987001313633
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03646.csv,-4.8624990510439735e-11,0.0003406686542914,-970644.2919580473,-0.14577564054817105,1625,1637,4.274685338192303e-09,0.9948103055161448
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03674.csv,-4.4333338679858755e-11,0.0002066658595808,-228625.50974025828,-0.030048903957148997,1673,1694,1.0389622270774842e-08,0.9435935997121617
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03690.csv,-2.3583337151671835e-11,0.000253343323453,-353709.26318681374,-0.04282000114554956,1700,1714,7.292256458095944e-09,0.9146575773268983
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03695.csv,-3.999999481985186e-11,0.0002012599980039,-256696.39846162888,-0.026122560826158193,1748,1769,7.938062281414165e-09,0.9261545547822005
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03712.csv,-3.514582702690631e-11,0.0002636352512974,-618872.1470588238,-0.04132079511857465,1833,1849,5.392991455342858e-09,0.9702819047702479
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03714.csv,-5.1020828530211136e-11,0.0002331753305389,-914521.9117647101,-0.14520961270973742,1604,1620,5.99206666777054e-09,0.9769447572839735
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03723.csv,-5.072915951345556e-11,0.0002938872173652,-771019.1785714261,-0.08511862691856546,1724,1739,6.521816724726688e-09,0.9713087150173922
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03737.csv,-4.2020830488364734e-11,0.0002688332021956,-684231.9607843143,-0.1093715774501275,1599,1616,5.614661082701864e-09,0.9510717684339135
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03780.csv,-2.2354159803571397e-11,0.0002890011806387,-213822.39522058962,-0.027070426319413247,1682,1699,5.9607270940730394e-09,0.8486460070184909
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03788.csv,-5.633330636840772e-11,0.0002518878918163,-1340716.7857142834,-0.17833733464310572,1668,1681,4.719993350483526e-09,0.9911504683266884
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03789.csv,-4.385416502825592e-11,0.0002535512355289,-1065341.3986014,-0.018708362898649612,1957,1969,5.002626383823812e-09,0.9745546347160322
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03793.csv,-4.616667380570811e-11,0.0001934631373253,-765770.5419580416,-0.1242981814990398,1597,1609,5.26454634772453e-09,0.9563689782294179
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03797.csv,-4.5604158874623846e-11,0.0003253867281437,-797848.092857141,-0.12274523948713698,1616,1630,5.498507073953097e-09,0.9807088644239246
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03800.csv,-3.3458330975619226e-11,0.0002155023562874,-649765.4742647036,-0.09139814452758885,1648,1665,5.846826332730387e-09,0.9701665375747119
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03805.csv,-3.539581783242141e-11,0.0002355663756487,-601639.1084558809,-0.09226177342401172,1618,1634,5.5101422994713175e-09,0.9754353153276628
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03813.csv,-3.402082378689983e-11,0.0002666500401197,-676797.2362637421,-0.09019764807762434,1668,1681,5.7968913315226445e-09,0.9692288636805073
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03819.csv,-3.2020820896289586e-11,0.0002475216385229,-689675.1758241667,-0.08380830294131576,1697,1710,4.941481773279329e-09,0.9750040273110281
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03637.csv,-4.4374998011246006e-11,0.0002897288990019,-1032196.8181818295,-0.1587272069104471,1616,1627,4.38396925808423e-09,0.983831997155429
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03825.csv,-2.824997319282364e-11,0.0003111443720558,-380608.9972527484,-0.04944808406457774,1680,1693,9.30679916453041e-09,0.5785260907896195
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03843.csv,-6.474998930989232e-11,0.0002829715533932,-177723.93369077586,-0.02986228829175945,1587,1625,2.4962182361062677e-08,0.6322148432943775
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03860.csv,-3.6458320139331965e-11,0.000190864107485,-799461.337412593,-0.12075659882102774,1623,1635,4.727377184016986e-09,0.9698003241938241
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03863.csv,-4.1312477947076196e-11,0.0002412841165668,-627789.8750000023,-0.07063206192248735,1719,1734,5.420646985192973e-09,0.9788451578567295
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03877.csv,-3.9770816532699275e-11,0.000386722364471,-709763.0159958791,-0.10701051838905176,1623,1641,5.780399653284597e-09,0.9646376403597614
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03881.csv,-3.2604164258590084e-11,0.0002171656918163,-499891.8706293737,-0.07524150729397973,1628,1640,8.269253405238612e-09,0.5810094659147942
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03886.csv,-4.5166657117510745e-11,0.0003256986007984,-904018.0357142831,-0.1395662917278401,1614,1629,5.313936991138765e-09,0.9660156382087297
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03888.csv,-5.3520803946295633e-11,0.0003040751800399,-1337594.3181818225,-0.17630271313423923,1671,1682,4.201516160498494e-09,0.978917549186931
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03914.csv,-5.104166589803144e-11,0.0002570858363273,-866816.0803571357,-0.12016846262331275,1654,1669,6.920735326679913e-09,0.9257800926613625
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03920.csv,-4.681249727358547e-11,0.0002964861984031,-457328.571929825,-0.01025062231526516,1943,1962,5.715481426608885e-09,0.9452659547996446
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03945.csv,-4.029167151100699e-11,0.0003159264804391,-705423.0110294143,-0.03452435220394301,1877,1893,5.3812777936060125e-09,0.9298646917168304
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03975.csv,-2.4937471844361552e-11,0.0003184214822355,-583660.3435314687,-0.08419148186307544,1640,1652,5.507890370514919e-09,0.9269682519589023
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03984.csv,-4.3145816702967665e-11,0.000285986367465,-861235.259821435,-0.12319549142212126,1643,1658,4.863699025560678e-09,0.9793666946290653
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03992.csv,-2.9958306060735385e-11,0.0003053226864271,-826230.7727272742,-0.1081872195462011,1672,1683,4.382458592276234e-09,0.9393878161508765
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03995.csv,-2.179164932578392e-11,0.0002358782456087,-164402.0108695653,-0.025024614960495115,1624,1648,1.1549144602576472e-08,0.8639521786544598
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--04013.csv,-5.100000497831762e-11,0.0002353584708582,-843563.8392857204,-0.12091933585477611,1642,1657,5.80665807206024e-09,0.9666699615208981
/run/media/einstein/Elements/CR160_data/CR160_-1400V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--04022.csv,-3.0479156870353326e-11,0.0003213323271457,-510817.33516484284,-0.0684347869061746,1665,1678,4.9927864348877735e-09,0.9556475431420625
